file_source,final_score,p1_green1,p1_green2,p1_green3,p1_green4,p1_green5,p1_yellow1,p1_yellow2,p1_yellow3,p1_yellow4,p1_yellow5,p1_white1,p1_white2,p1_white3,p1_white4,p1_white5,p1_blue1,p1_blue2,p1_blue3,p1_blue4,p1_blue5,p1_red1,p1_red2,p1_red3,p1_red4,p1_red5,p2_green1,p2_green2,p2_green3,p2_green4,p2_green5,p2_yellow1,p2_yellow2,p2_yellow3,p2_yellow4,p2_yellow5,p2_white1,p2_white2,p2_white3,p2_white4,p2_white5,p2_blue1,p2_blue2,p2_blue3,p2_blue4,p2_blue5,p2_red1,p2_red2,p2_red3,p2_red4,p2_red5,p1_1_count,p1_2_count,p1_3_count,p1_4_count,p1_5_count,p1_hand_sum,p1_avg_value,p2_1_count,p2_2_count,p2_3_count,p2_4_count,p2_5_count,p2_hand_sum,p2_avg_value,id, ai, deck, score, time, first,ai,deck,score,age,boardgameexp,gamer,hanabiexp,recent,maxscore,intention,skill,like,publish
gameefd330277739487a.log,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,1,17,3.4,2,1,1,1,0,11,2.2,1b17ab93ed1184b4, full,519,3,1491678970.0, no, full,3,8, 40s, 4, yes, 2, 2, 1, 4, 4, 3, yes
gameefda2105fce657a8.log,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,17,3.4,2,3,0,0,0,8,1.6,19dbddedf07994e2, intentional,3698,5,1489827697.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gameeffadd32881f71aa.log,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,12,2.4,1,1,2,0,1,14,2.8,19dbddedf07994e2, full,3012,12,1490729785.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef00e3c3e97ca183f.log,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,14,2.8,1,2,1,1,0,12,2.4,ca0922b34e670338, intentional,4395,8,1491935751.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef016554507e56a49.log,16,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,2,0,11,2.2,2,0,3,0,0,11,2.2,768862e11a280fd0, outer,814,14,1490371396.0, no, outer,5,6, , , , , , , , , , yes
gamef01bb1c75483adb5.log,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,16,3.2,1,3,0,0,1,12,2.4,b0241aa48c88bd1b, intentional,650,18,1490431209.0, no, full,3,11, 20s, 4, yes, 3, 3, 3, 3, 1, 1, yes
gamef04780c317480b0f.log,13,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,2,15,3.0,1,0,3,1,0,14,2.8,2af874d749a75ec8, full,3792,3,1490309609.0, no, outer,3,5, 20s, 4, yes, 1, 1, 1, 3, 2, 2, yes
gamef07c817216245e6e.log,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,16,3.2,0,3,0,2,0,14,2.8,80b582ddeb40b2ce, outer,69,12,1490320779.0, no, intentional,1,18, 20s, 4, yes, 3, 4, 3, 2, 1, 1, yes
gamef0848a2a789804a0.log,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,2,1,16,3.2,3,0,1,1,0,10,2.0,6ccededecee01838, outer,8578,6,1490075097.0, no, intentional,2,18, , , , , , , , , , yes
gamef08e8498b6045191.log,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,15,3.0,3,0,0,1,1,12,2.4,911b50e2486c6186, intentional,1216,19,1490398620.0, no, intentional,2,19, 20s, 4, yes, 2, 4, 2, 3, 2, 2, yes
gamef0bf9afd1ffd4780.log,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,11,2.2,0,1,3,0,1,16,3.2,ca0922b34e670338, outer,8323,6,1492715474.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef0f7d922699848de.log,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,2,14,2.8,3,1,1,0,0,8,1.6,19dbddedf07994e2, outer,6351,8,1489963155.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef1384b4838989002.log,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,12,2.4,1,1,1,2,0,14,2.8,19dbddedf07994e2, full,3644,3,1490290355.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef14cb2eba95b0778.log,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,2,0,1,0,10,2.0,1,0,1,2,1,17,3.4,a992a1fd533fcd43, full,4,9,1490801130.0, yes, full,4,9, 30s, 4, yes, 4, 4, 3, 5, 1, 2, yes
gamef174975da2dd344e.log,20,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,1,14,2.8,1,3,0,1,0,11,2.2,90c7b3288d046c3a, full,1438,15,1492729724.0, no, outer,1,5, 20s, 3, no, 1, 1, 1, 3, 3, 4, yes
gamef17bb715e517872d.log,5,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,11,2.2,0,1,2,2,0,16,3.2,5d82cb8a155dbd34, intentional,5673,15,1490305655.0, no, full,5,21, 20s, 4, yes, 3, 4, 3, 4, 5, 5, yes
gamef18753f39552685e.log,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,12,2.4,2,0,1,1,1,14,2.8,1b17ab93ed1184b4, full,4629,15,1491726613.0, no, full,3,8, 40s, 4, yes, 2, 2, 1, 4, 4, 3, yes
gamef1ab2b082c969d5c.log,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,17,3.4,1,1,2,1,0,13,2.6,ca0922b34e670338, full,9887,18,1491768944.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef2067c160c8dccf2.log,17,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,2,0,1,14,2.8,3,0,1,1,0,10,2.0,ca0922b34e670338, intentional,9963,15,1491854708.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef216b2edaf17d613.log,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,20,4.0,1,3,1,0,0,10,2.0,ca0922b34e670338, full,2853,21,1492591688.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef22f84a9e5ab3e14.log,15,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,1,0,12,2.4,1,2,0,1,1,14,2.8,ca0922b34e670338, outer,6881,6,1491843301.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef23d8db7bca12f9d.log,11,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,1,17,3.4,2,1,1,0,1,12,2.4,19dbddedf07994e2, outer,2770,3,1489735556.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef2b0608b41e08293.log,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,0,9,1.8,1,1,1,2,0,14,2.8,7c410fab0792a1a6, outer,2866,3,1490319925.0, no, full,5,4, 20s, 4, yes, 3, 3, 3, 3, 1, 1, yes
gamef2dd1fccca8abfc2.log,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,10,2.0,1,0,1,2,1,17,3.4,ca0922b34e670338, intentional,2553,19,1491765841.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef30182c11107a274.log,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,0,0,10,2.0,0,1,1,2,1,18,3.6,19dbddedf07994e2, outer,820,1,1489919145.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef32b6a41102d4764.log,4,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,1,15,3.0,3,0,2,0,0,9,1.8,19dbddedf07994e2, full,5995,21,1489796323.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef33aaf2a5aff44d6.log,10,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,1,16,3.2,2,2,0,0,1,11,2.2,1b17ab93ed1184b4, full,8824,9,1491687354.0, no, full,3,8, 40s, 4, yes, 2, 2, 1, 4, 4, 3, yes
gamef3986be348159817.log,16,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,1,1,0,10,2.0,1,1,0,2,1,16,3.2,fcb0678812970909, outer,1,16,1490307384.0, yes, outer,1,16, 30s, 4, yes, 1, 1, 1, 4, 4, 4, yes
gamef3b33c7360fd1fbb.log,19,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,19,3.8,2,2,0,1,0,10,2.0,ca0922b34e670338, full,1728,16,1492723886.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef3c885dc670fced5.log,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,2,0,0,10,2.0,3,1,0,1,0,9,1.8,19dbddedf07994e2, outer,3,8,1489691483.0, yes, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef3ca8e3aedb48ba5.log,17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,14,2.8,1,1,1,1,1,15,3.0,b61b6ba65fc547f3, full,5,14,1490378447.0, yes, full,5,14, 30s, 4, yes, 2, 4, 1, 3, 3, 4, yes
gamef3e4fe55cc35fcc5.log,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,11,2.2,1,1,3,0,0,12,2.4,ca0922b34e670338, outer,815,6,1491756116.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef4047a91d7b94b21.log,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,2,20,4.0,2,2,0,1,0,10,2.0,e3f99bfa4535678e, outer,2068,9,1490343320.0, no, outer,5,4, 20s, 4, yes, 2, 4, 1, 2, 2, 3, yes
gamef46edddff9cb516b.log,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,2,0,13,2.6,0,0,2,2,1,19,3.8,ca0922b34e670338, outer,4792,13,1491793492.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef470723ec8c60a9d.log,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2,0,0,11,2.2,0,3,1,1,0,13,2.6,19dbddedf07994e2, full,235,1,1490730189.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef475c3241ceab666.log,17,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,17,3.4,2,2,0,1,0,10,2.0,f10ef47e05746467, outer,5,9,1490307792.0, yes, outer,5,9, 30s, 4, yes, 4, 4, 3, 4, 3, 4, yes
gamef4875e3961412003.log,19,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,17,3.4,1,1,2,1,0,13,2.6,7c8a754aef23a6e3, intentional,1,3,1490268411.0, yes, intentional,1,3, 20s, 3, no, 1, 1, 1, 4, 4, 3, yes
gamef498904679bf07a3.log,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,0,1,1,0,10,2.0,1,1,0,2,1,16,3.2,ca0922b34e670338, full,6475,13,1492557827.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef4c7084c48457ec1.log,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,13,2.6,2,0,2,1,0,12,2.4,19dbddedf07994e2, intentional,7654,16,1489921983.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef5545195e26a1ec9.log,5,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,2,2,0,15,3.0,2,2,0,1,0,10,2.0,e55525e0b2004294, outer,3053,10,1490335747.0, no, intentional,5,19, 20s, 4, yes, 4, 4, 4, 3, 3, 3, yes
gamef58f0c0914fffae7.log,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,11,2.2,1,1,1,1,1,15,3.0,19dbddedf07994e2, outer,3499,8,1490733833.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef5ce8fff4f13cd81.log,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,19,3.8,3,1,0,1,0,9,1.8,19dbddedf07994e2, intentional,4182,20,1489794608.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef5eb31cd23b32773.log,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,1,1,16,3.2,3,1,1,0,0,8,1.6,1b17ab93ed1184b4, full,6242,20,1491700972.0, no, full,3,8, 40s, 4, yes, 2, 2, 1, 4, 4, 3, yes
gamef69732a945e074ca.log,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,11,2.2,1,1,0,3,0,15,3.0,ca0922b34e670338, full,5742,19,1491908266.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef6babf7faaea926b.log,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,2,0,2,1,0,12,2.4,3,1,0,1,0,9,1.8,e55525e0b2004294, full,6014,18,1490335364.0, no, intentional,5,19, 20s, 4, yes, 4, 4, 4, 3, 3, 3, yes
gamef70496073c176056.log,13,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,1,2,0,13,2.6,4,0,0,0,1,9,1.8,ca0922b34e670338, outer,3205,14,1491754367.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef71c8191af873c23.log,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,11,2.2,3,1,0,1,0,9,1.8,ca0922b34e670338, full,1938,5,1491846960.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef75fbd3cfc1ccb0f.log,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,10,2.0,2,0,0,2,1,15,3.0,80b582ddeb40b2ce, full,9877,22,1490324312.0, no, intentional,1,18, 20s, 4, yes, 3, 4, 3, 2, 1, 1, yes
gamef77fb92b86dd2ff0.log,19,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,2,14,2.8,4,0,1,0,0,7,1.4,19dbddedf07994e2, full,6576,22,1490730981.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef7a288f7dcbb9838.log,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,1,0,0,9,1.8,2,1,1,1,0,11,2.2,ca0922b34e670338, intentional,8568,7,1491845775.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef7acb32929b46459.log,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,3,0,0,1,12,2.4,2,0,2,1,0,12,2.4,c6bd40b0a7053499, full,799,7,1490216956.0, no, outer,5,13, 30s, 4, yes, 3, 4, 1, 2, 2, 2, yes
gamef7adfcb2fcba0dc1.log,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,1,1,0,11,2.2,1,1,1,1,1,15,3.0,ca0922b34e670338, full,6175,19,1491760485.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef7c5cfc76a946f70.log,8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,12,2.4,1,1,2,0,1,14,2.8,2e34817554833792, full,2,17,1491217018.0, yes, full,2,17, 30s, 4, yes, 3, 4, 3, 4, 4, 5, yes
gamef7e9d0ba68f57f5f.log,18,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,2,1,17,3.4,3,1,1,0,0,8,1.6,ca0922b34e670338, intentional,2079,14,1492590142.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef7eaf2d8f1e4081b.log,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,16,3.2,1,2,2,0,0,11,2.2,ca0922b34e670338, intentional,765,16,1492562446.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
gamef80e00949590eb1c.log,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,17,3.4,1,0,1,2,1,17,3.4,42f8add1fc5ae125, full,5,0,1492953718.0, yes, full,5,0, 20s, 2, yes, 1, 3, 1, 5, 3, 3, yes
gamef80e50f730dc825f.log,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,2,1,0,0,9,1.8,3,0,1,1,0,10,2.0,90c7b3288d046c3a, outer,1389,3,1492733207.0, no, outer,1,5, 20s, 3, no, 1, 1, 1, 3, 3, 4, yes
gamef81b8fdd19d3806e.log,19,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,13,2.6,1,2,1,1,0,12,2.4,8fef31f6e130d228, intentional,557,17,1490092334.0, no, intentional,2,16, 30s, 4, yes, 4, 4, 3, 2, 2, 2, yes
gamef8734295370aed5d.log,18,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,13,2.6,3,1,0,1,0,9,1.8,5023a56c073ba150, full,5,13,1490517691.0, yes, full,5,13, 30s, 4, yes, 2, 4, 3, 4, 3, 4, yes
gamef87f677a6e1ba6ef.log,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,11,2.2,0,2,2,1,0,14,2.8,1b17ab93ed1184b4, intentional,9789,14,1491709315.0, no, full,3,8, 40s, 4, yes, 2, 2, 1, 4, 4, 3, yes
gamef8888212be0fa817.log,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,2,0,1,1,1,14,2.8,1,2,1,1,0,12,2.4,19dbddedf07994e2, full,3883,4,1489963979.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
gamef926a1aeb83c4c17.log,13,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,2,0,15,3.0,1,1,2,0,1,14,2.8,67a198d323d17d4b, outer,7186,15,1490754802.0, no, full,4,4, 50s, 3, yes, 3, 4, 1, 3, 2, 3, yes
